"Date","Price","Open","High","Low","Vol.","Change %"
"16-06-2025","154.17","152.01","154.50","150.84","16.19M","1.34%"
"13-06-2025","152.13","149.80","152.50","149.80","24.28M","-0.50%"
"12-06-2025","152.89","156.00","156.26","151.85","27.85M","-2.25%"
"11-06-2025","156.41","156.45","157.53","155.31","17.61M","0.47%"
"10-06-2025","155.68","158.00","159.30","155.50","22.76M","-1.04%"
"09-06-2025","157.32","157.69","158.20","156.82","15.32M","-0.11%"
"06-06-2025","157.49","155.70","157.88","154.25","25.80M","-0.30%"
"05-06-2025","157.97","158.86","159.09","157.05","23.71M","-0.13%"
"04-06-2025","158.18","157.50","158.98","156.81","16.66M","0.53%"
"03-06-2025","157.35","159.04","160.65","157.17","28.40M","-1.06%"
"02-06-2025","159.04","159.00","160.12","157.30","31.37M","-1.23%"
"30-05-2025","161.02","163.11","163.89","160.51","32.74M","-1.29%"
"29-05-2025","163.12","162.19","163.95","161.50","26.46M","1.17%"
"28-05-2025","161.24","162.40","162.69","160.65","13.04M","-0.26%"
"27-05-2025","161.66","162.51","163.90","160.62","23.30M","-0.52%"
"26-05-2025","162.51","163.10","165.55","162.05","25.58M","-0.28%"
"23-05-2025","162.97","161.60","163.53","161.50","29.48M","1.04%"
"22-05-2025","161.29","160.98","163.60","160.36","60.72M","-0.22%"
"21-05-2025","161.64","159.45","161.85","158.53","36.04M","1.86%"
"20-05-2025","158.69","158.35","162.10","158.00","58.06M","0.71%"
"19-05-2025","157.57","158.00","158.14","156.13","21.84M","0.01%"
"16-05-2025","157.55","157.35","158.15","157.00","22.88M","0.13%"
"15-05-2025","157.35","155.50","157.84","154.30","57.07M","1.31%"
"14-05-2025","155.31","151.00","157.15","151.00","60.00M","3.93%"
"13-05-2025","149.43","152.00","152.99","149.01","54.39M","-1.45%"
"12-05-2025","151.63","145.61","151.95","144.50","47.09M","6.20%"
"09-05-2025","142.78","140.99","143.27","140.51","21.88M","-0.62%"
"08-05-2025","143.67","146.00","146.66","142.85","29.69M","-1.60%"
"07-05-2025","146.00","142.20","146.95","142.20","34.67M","1.08%"
"06-05-2025","144.44","142.08","145.40","141.54","42.66M","1.66%"
"05-05-2025","142.08","141.57","142.70","141.20","17.21M","0.64%"
"02-05-2025","141.18","140.00","143.10","139.45","34.85M","0.79%"
"30-04-2025","140.08","141.45","141.56","138.00","29.21M","-1.00%"
"29-04-2025","141.50","142.07","143.30","140.92","25.76M","-0.40%"
"28-04-2025","142.07","138.54","142.60","138.38","26.97M","2.32%"
"25-04-2025","138.85","142.00","143.45","138.02","37.76M","-1.89%"
"24-04-2025","141.52","140.70","141.88","140.28","23.06M","0.26%"
"23-04-2025","141.16","139.39","141.50","137.32","37.85M","2.17%"
"22-04-2025","138.16","142.00","142.84","137.70","58.43M","-0.73%"
"21-04-2025","139.18","137.65","140.30","137.05","26.50M","1.49%"
"17-04-2025","137.14","134.40","137.96","133.70","62.28M","0.12%"
"16-04-2025","136.97","136.41","137.60","134.62","42.68M","0.41%"
"15-04-2025","136.41","135.60","137.00","134.84","38.97M","2.24%"
"11-04-2025","133.42","134.67","134.70","130.49","73.71M","4.91%"
"09-04-2025","127.18","130.00","130.00","125.30","73.40M","-2.38%"
"08-04-2025","130.28","134.89","136.20","128.02","69.00M","0.62%"
"07-04-2025","129.48","128.00","130.35","125.33","121.81M","-7.77%"
"04-04-2025","140.39","152.62","152.99","140.00","80.85M","-8.61%"
"03-04-2025","153.62","153.00","155.97","152.60","15.12M","-0.69%"
"02-04-2025","154.69","154.00","156.25","152.27","24.98M","1.03%"
"01-04-2025","153.12","152.07","155.34","152.07","29.14M","-0.73%"
"28-03-2025","154.24","155.38","156.91","153.37","24.59M","-0.76%"
"27-03-2025","155.42","154.80","156.10","154.20","25.91M","-0.25%"
"26-03-2025","155.81","156.20","157.54","155.01","23.18M","-0.59%"
"25-03-2025","156.73","159.00","159.00","156.05","28.47M","-1.07%"
"24-03-2025","158.42","158.00","159.00","157.11","30.91M","0.72%"
"21-03-2025","157.28","159.03","159.75","156.82","49.18M","-1.11%"
"20-03-2025","159.04","160.00","160.10","156.65","39.89M","0.28%"
"19-03-2025","158.60","156.80","159.20","156.50","66.16M","2.55%"
"18-03-2025","154.66","153.00","154.83","152.22","38.13M","1.88%"
"17-03-2025","151.81","151.99","152.64","150.90","35.88M","0.62%"
"13-03-2025","150.88","152.00","153.56","150.02","48.29M","0.39%"
"12-03-2025","150.30","151.00","152.28","147.70","26.38M","-0.30%"
"11-03-2025","150.75","148.10","151.70","148.00","35.92M","-0.20%"
"10-03-2025","151.05","151.56","154.24","150.41","54.45M","-0.34%"
"07-03-2025","151.56","149.74","152.45","149.27","81.82M","0.74%"
"06-03-2025","150.44","146.79","152.20","146.20","79.12M","2.97%"
"05-03-2025","146.10","139.00","146.49","139.00","62.11M","4.85%"
"04-03-2025","139.34","136.15","140.94","135.81","28.63M","0.56%"
