"Date","Price","Open","High","Low","Vol.","Change %"
"04-06-2025","3,053.40","3,045.10","3,087.00","3,040.10","1.58M","0.23%"
"03-06-2025","3,046.50","3,042.00","3,064.80","3,027.00","3.20M","0.68%"
"02-06-2025","3,025.90","2,976.80","3,038.50","2,962.30","2.97M","1.65%"
"30-05-2025","2,976.80","3,005.00","3,017.40","2,957.00","3.70M","-1.07%"
"29-05-2025","3,009.00","2,999.00","3,028.90","2,987.20","2.09M","0.37%"
"28-05-2025","2,997.80","3,039.70","3,044.80","2,993.00","1.49M","-1.38%"
"27-05-2025","3,039.80","3,080.20","3,085.00","3,014.60","2.60M","-1.31%"
"26-05-2025","3,080.20","3,038.00","3,101.00","3,027.70","2.16M","2.24%"
"23-05-2025","3,012.70","3,020.00","3,030.80","2,984.20","1.83M","0.21%"
"22-05-2025","3,006.30","3,076.60","3,089.80","2,980.50","3.87M","-2.73%"
"21-05-2025","3,090.70","3,063.00","3,132.00","3,048.10","1.40M","0.89%"
"20-05-2025","3,063.50","3,128.20","3,135.30","3,049.10","2.67M","-2.06%"
"19-05-2025","3,128.00","3,115.00","3,157.00","3,103.60","2.01M","-0.24%"
"16-05-2025","3,135.60","3,135.00","3,149.50","3,115.00","2.27M","-0.28%"
"15-05-2025","3,144.30","3,085.00","3,170.70","3,073.00","3.59M","1.37%"
"14-05-2025","3,101.80","3,037.50","3,110.00","3,018.00","2.24M","1.57%"
"13-05-2025","3,053.80","3,050.00","3,111.00","3,035.00","2.68M","-1.64%"
"12-05-2025","3,104.70","3,044.70","3,112.20","3,033.70","2.17M","4.11%"
"09-05-2025","2,982.10","2,961.60","3,057.10","2,955.00","2.31M","-1.68%"
"08-05-2025","3,033.10","3,127.40","3,137.00","3,008.50","3.32M","-2.78%"
"07-05-2025","3,119.90","3,021.90","3,125.00","3,021.90","2.94M","1.68%"
"06-05-2025","3,068.40","3,150.60","3,159.70","3,056.00","5.68M","1.55%"
"05-05-2025","3,021.50","2,948.90","3,044.00","2,937.70","4.05M","3.26%"
"02-05-2025","2,926.20","2,950.00","3,000.00","2,910.20","3.38M","-0.09%"
"30-04-2025","2,928.80","2,908.80","2,948.90","2,887.00","2.69M","0.66%"
"29-04-2025","2,909.60","2,950.00","2,969.50","2,901.80","2.05M","-0.72%"
"28-04-2025","2,930.60","2,918.90","2,945.00","2,882.30","1.86M","2.32%"
"25-04-2025","2,864.20","2,901.40","2,939.60","2,831.10","2.30M","-1.28%"
