"Date","Price","Open","High","Low","Vol.","Change %"
"24-03-2025","11,922.25","11,779.95","11,990.00","11,742.05","359.03K","1.61%"
"21-03-2025","11,732.80","11,780.00","11,921.70","11,705.80","560.57K","0.02%"
"20-03-2025","11,730.20","11,699.90","11,765.00","11,588.00","379.42K","0.99%"
"19-03-2025","11,615.55","11,700.00","11,714.45","11,547.00","476.56K","-0.85%"
"18-03-2025","11,714.55","11,560.05","11,755.45","11,501.00","373.22K","1.39%"
"17-03-2025","11,553.70","11,513.80","11,752.95","11,456.35","275.58K","0.35%"
"13-03-2025","11,513.80","11,634.80","11,685.00","11,489.75","260.74K","-1.09%"
"12-03-2025","11,640.10","11,620.80","11,723.95","11,522.00","249.36K","-0.06%"
"11-03-2025","11,646.95","11,579.50","11,692.00","11,510.00","245.82K","0.53%"
"10-03-2025","11,586.05","11,600.00","11,697.90","11,533.65","153.89K","-0.67%"
"07-03-2025","11,664.15","11,650.00","11,742.30","11,601.00","259.06K","-0.02%"
"06-03-2025","11,666.40","11,701.00","11,729.50","11,480.00","315.31K","0.42%"
"05-03-2025","11,617.35","11,605.00","11,830.00","11,568.35","349.73K","0.01%"
"04-03-2025","11,616.25","11,690.00","11,724.25","11,591.00","255.73K","-1.35%"
