"Date","Price","Open","High","Low","Vol.","Change %"
"11-06-2025","1,860.20","1,857.90","1,866.50","1,847.80","8.91M","0.17%"
"10-06-2025","1,857.10","1,866.60","1,875.60","1,850.30","7.93M","-0.43%"
"09-06-2025","1,865.10","1,874.00","1,875.00","1,848.70","3.65M","-0.27%"
"06-06-2025","1,870.20","1,872.10","1,881.90","1,867.30","4.64M","-0.46%"
"05-06-2025","1,878.80","1,884.00","1,889.00","1,868.60","9.00M","0.18%"
"04-06-2025","1,875.40","1,855.00","1,884.60","1,850.00","5.89M","1.85%"
"03-06-2025","1,841.30","1,867.00","1,869.50","1,832.00","5.60M","-0.69%"
"02-06-2025","1,854.10","1,844.00","1,859.00","1,831.50","3.20M","-0.11%"
"30-05-2025","1,856.20","1,854.00","1,867.00","1,843.00","16.71M","-0.40%"
"29-05-2025","1,863.60","1,858.00","1,867.00","1,850.50","5.79M","0.40%"
"28-05-2025","1,856.10","1,848.00","1,867.00","1,845.10","3.71M","0.67%"
"27-05-2025","1,843.80","1,844.00","1,857.60","1,833.70","5.85M","-0.19%"
"26-05-2025","1,847.40","1,834.00","1,850.00","1,830.90","3.25M","0.86%"
"23-05-2025","1,831.70","1,825.00","1,841.80","1,821.50","3.46M","0.02%"
"22-05-2025","1,831.40","1,819.90","1,836.70","1,816.30","6.50M","0.49%"
"21-05-2025","1,822.50","1,813.00","1,826.50","1,805.30","6.85M","0.75%"
"20-05-2025","1,808.90","1,809.80","1,824.90","1,799.50","12.51M","-0.52%"
"19-05-2025","1,818.30","1,822.00","1,828.70","1,809.00","5.80M","0.24%"
"16-05-2025","1,814.00","1,834.00","1,834.00","1,810.10","100.66M","-2.85%"
"15-05-2025","1,867.20","1,849.90","1,869.90","1,825.00","8.79M","1.80%"
"14-05-2025","1,834.20","1,830.00","1,870.70","1,820.20","7.40M","0.75%"
"13-05-2025","1,820.60","1,870.00","1,883.70","1,816.60","8.82M","-2.68%"
"12-05-2025","1,870.80","1,868.90","1,883.40","1,854.00","3.94M","1.21%"
"09-05-2025","1,848.40","1,855.00","1,871.10","1,836.50","3.69M","-1.41%"
"08-05-2025","1,874.90","1,897.00","1,905.80","1,862.40","5.50M","-1.15%"
"07-05-2025","1,896.80","1,901.00","1,917.00","1,885.50","5.55M","-0.22%"
"06-05-2025","1,901.00","1,888.30","1,912.00","1,882.60","8.60M","1.88%"
"05-05-2025","1,866.00","1,868.00","1,873.50","1,849.20","3.55M","0.76%"
"02-05-2025","1,851.90","1,852.00","1,883.60","1,832.10","5.53M","-0.68%"
