"Date","Price","Open","High","Low","Vol.","Change %"
"28-04-2025","908.06","906.77","911.26","898.83","9.95M","-0.21%"
"25-04-2025","909.96","929.78","933.18","897.78","10.89M","-2.03%"
"24-04-2025","928.84","960.69","964.69","926.04","18.50M","-0.24%"
"23-04-2025","931.03","926.94","933.58","913.76","10.82M","0.67%"
"22-04-2025","924.79","928.24","938.02","921.75","11.29M","-0.14%"
"21-04-2025","926.09","915.75","930.23","912.91","7.82M","1.21%"
"17-04-2025","915.00","902.77","917.75","893.98","11.42M","1.17%"
"16-04-2025","904.42","913.71","915.90","895.18","7.20M","-0.92%"
"15-04-2025","912.86","924.29","927.74","906.32","12.63M","2.46%"
"11-04-2025","890.90","881.31","896.13","879.87","10.10M","2.12%"
"09-04-2025","872.39","880.30","883.00","861.33","10.49M","-0.98%"
"08-04-2025","881.03","863.82","886.09","863.82","14.78M","2.97%"
"07-04-2025","855.64","832.87","858.88","829.59","13.98M","-1.73%"
"04-04-2025","870.70","864.42","878.50","857.21","18.50M","1.45%"
"03-04-2025","858.29","863.82","875.31","844.87","13.97M","-0.86%"
"02-04-2025","865.75","871.81","874.79","860.03","6.46M","-0.33%"
"01-04-2025","868.64","877.14","891.29","865.92","11.83M","-2.76%"
"28-03-2025","893.34","898.54","901.66","884.90","9.77M","-0.65%"
"27-03-2025","899.16","884.90","904.31","881.03","20.92M","1.55%"
"26-03-2025","885.40","908.97","911.45","883.79","8.86M","-2.22%"
"25-03-2025","905.49","911.26","924.75","896.49","17.48M","-0.25%"
"24-03-2025","907.77","908.36","910.26","891.49","14.33M","1.95%"
"21-03-2025","890.40","902.77","907.66","881.90","27.45M","2.72%"
"20-03-2025","866.79","871.31","875.61","852.95","7.92M","-0.59%"
"19-03-2025","871.97","868.82","886.69","867.08","12.90M","0.57%"
"18-03-2025","867.07","860.33","868.72","848.33","11.03M","1.19%"
"17-03-2025","856.87","838.78","861.82","837.46","11.02M","1.90%"
"13-03-2025","840.90","848.84","854.84","838.16","12.17M","-0.75%"
"12-03-2025","847.29","832.98","851.29","826.13","20.88M","1.73%"
"11-03-2025","832.91","829.37","836.36","820.01","8.14M","-0.03%"
"10-03-2025","833.13","842.63","862.62","831.47","10.16M","-0.74%"
"07-03-2025","839.31","839.85","845.85","835.51","4.73M","-0.08%"
"06-03-2025","839.94","835.36","844.83","826.43","8.81M","1.35%"
"05-03-2025","828.74","844.35","848.84","820.98","16.30M","-3.35%"
"04-03-2025","857.43","851.06","860.76","850.21","7.66M","-0.49%"
