"Date","Price","Open","High","Low","Vol.","Change %"
"12-06-2025","433.05","446.16","446.58","430.57","12.59M","-2.86%"
"11-06-2025","445.80","444.92","450.40","442.01","12.63M","0.57%"
"10-06-2025","443.28","436.47","444.80","433.05","19.15M","2.01%"
"09-06-2025","434.54","432.84","439.50","431.69","9.90M","0.96%"
"06-06-2025","430.42","429.81","433.39","424.49","11.98M","0.12%"
"05-06-2025","429.91","431.51","432.51","426.18","10.20M","0.14%"
"04-06-2025","429.30","424.85","433.11","422.79","11.29M","0.75%"
"03-06-2025","426.09","432.84","434.87","425.15","9.16M","-1.09%"
"02-06-2025","430.78","434.05","435.26","428.24","9.71M","-1.10%"
"30-05-2025","435.57","438.56","441.04","431.33","14.53M","-0.68%"
"29-05-2025","438.56","438.59","441.14","435.87","8.84M","0.91%"
"28-05-2025","434.63","435.87","437.08","433.57","7.57M","0.21%"
"27-05-2025","433.72","441.32","441.53","432.96","12.22M","-1.72%"
"26-05-2025","441.32","437.08","446.77","436.60","13.02M","1.50%"
"23-05-2025","434.81","435.11","436.96","432.84","7.92M","0.11%"
"22-05-2025","434.32","438.90","438.90","430.21","10.05M","-1.29%"
"21-05-2025","439.99","435.26","441.62","434.66","9.00M","1.10%"
"20-05-2025","435.20","441.92","446.61","434.05","14.47M","-1.45%"
"19-05-2025","441.62","443.13","446.83","440.71","10.46M","-0.16%"
"16-05-2025","442.35","441.92","449.19","439.23","20.63M","0.36%"
"15-05-2025","440.77","423.00","441.80","421.43","28.63M","4.17%"
"14-05-2025","423.13","417.71","428.60","415.29","31.51M","-1.24%"
"13-05-2025","428.42","436.35","439.50","425.73","16.13M","-1.82%"
"12-05-2025","436.35","440.71","443.13","430.54","20.13M","1.74%"
"09-05-2025","428.91","404.09","430.42","403.18","40.18M","3.76%"
"08-05-2025","413.38","423.76","426.49","409.96","29.32M","0.37%"
"07-05-2025","411.84","388.65","413.17","388.13","30.39M","4.95%"
"06-05-2025","392.40","400.48","401.48","390.77","12.72M","-2.02%"
"05-05-2025","400.48","401.33","403.57","397.03","8.87M","1.46%"
"02-05-2025","394.70","388.04","400.36","384.74","13.14M","1.20%"
"30-04-2025","390.01","403.78","403.78","388.10","19.49M","-3.21%"
"29-04-2025","402.94","406.48","413.41","400.51","13.75M","-0.38%"
"28-04-2025","404.48","396.10","405.36","395.04","10.24M","1.97%"
"25-04-2025","396.67","404.60","407.42","394.40","13.21M","-1.96%"
"24-04-2025","404.60","399.61","406.21","399.61","15.17M","1.28%"
"23-04-2025","399.49","384.99","400.45","383.41","23.39M","4.60%"
"22-04-2025","381.90","381.54","383.78","379.08","10.29M","0.13%"
"21-04-2025","381.42","378.12","384.87","375.45","12.79M","1.37%"
